image,scen_type,concrete,timestep,cm,selected,dmttcp,err
Image_0_LK_CIR_MER_RAB_FOT_622_591.png,LK_CIR_MER_RAB_FOT,622,591,0,0,1.5936933578151484,
Image_13_LK_CIR_MER_RAB_FOT_623_286.png,LK_CIR_MER_RAB_FOT,623,286,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_623_301.png,LK_CIR_MER_RAB_FOT,623,301,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_623_311.png,LK_CIR_MER_RAB_FOT,623,311,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_623_326.png,LK_CIR_MER_RAB_FOT,623,326,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_623_331.png,LK_CIR_MER_RAB_FOT,623,331,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_623_371.png,LK_CIR_MER_RAB_FOT,623,371,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_623_396.png,LK_CIR_MER_RAB_FOT,623,396,13,1,nan,
Image_13_LK_CIR_MER_RAB_FOT_623_416.png,LK_CIR_MER_RAB_FOT,623,416,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_623_436.png,LK_CIR_MER_RAB_FOT,623,436,13,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_625_191.png,LK_CIR_MER_RAB_FOT,625,191,0,0,23.182957258004897,
Image_0_LK_CIR_MER_RAB_FOT_625_591.png,LK_CIR_MER_RAB_FOT,625,591,0,0,0.7750588809269066,
Image_0_LK_CIR_MER_RAB_FOT_625_891.png,LK_CIR_MER_RAB_FOT,625,891,0,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_626_156.png,LK_CIR_MER_RAB_FOT,626,156,0,0,0.7031788065470153,
Image_0_LK_CIR_MER_RAB_FOT_626_756.png,LK_CIR_MER_RAB_FOT,626,756,0,0,0.12663386689499534,
Image_0_LK_CIR_MER_RAB_FOT_626_856.png,LK_CIR_MER_RAB_FOT,626,856,0,0,0.7241888125226087,
Image_23_LK_CIR_MER_RAB_FOT_628_181.png,LK_CIR_MER_RAB_FOT,628,181,23,1,nan,
Image_23_LK_CIR_MER_RAB_FOT_628_201.png,LK_CIR_MER_RAB_FOT,628,201,23,1,nan,
Image_23_LK_CIR_MER_RAB_FOT_628_216.png,LK_CIR_MER_RAB_FOT,628,216,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_628_266.png,LK_CIR_MER_RAB_FOT,628,266,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_628_301.png,LK_CIR_MER_RAB_FOT,628,301,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_628_311.png,LK_CIR_MER_RAB_FOT,628,311,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_628_316.png,LK_CIR_MER_RAB_FOT,628,316,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_628_321.png,LK_CIR_MER_RAB_FOT,628,321,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_628_326.png,LK_CIR_MER_RAB_FOT,628,326,23,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_631_1346.png,LK_CIR_MER_RAB_FOT,631,1346,0,0,0.664000491872955,
Image_0_LK_CIR_MER_RAB_FOT_631_1646.png,LK_CIR_MER_RAB_FOT,631,1646,0,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_631_346.png,LK_CIR_MER_RAB_FOT,631,346,0,0,0.0005036859539053751,
Image_0_LK_CIR_MER_RAB_FOT_631_546.png,LK_CIR_MER_RAB_FOT,631,546,0,1,0.014494448830642881,
Image_0_LK_CIR_MER_RAB_FOT_631_646.png,LK_CIR_MER_RAB_FOT,631,646,0,1,0.011001220689712987,
Image_0_LK_CIR_MER_RAB_FOT_632_291.png,LK_CIR_MER_RAB_FOT,632,291,0,1,0.8743440451098696,
Image_0_LK_CIR_MER_RAB_FOT_632_491.png,LK_CIR_MER_RAB_FOT,632,491,0,0,2.1717858084088926,
Image_0_LK_CIR_MER_RAB_FOT_632_791.png,LK_CIR_MER_RAB_FOT,632,791,0,0,0.716082752669455,
Image_0_LK_CIR_MER_RAB_FOT_632_91.png,LK_CIR_MER_RAB_FOT,632,91,0,0,0.4591468110928085,
Image_0_LK_CIR_MER_RAB_FOT_633_291.png,LK_CIR_MER_RAB_FOT,633,291,0,0,2.469160842157229,
Image_0_LK_CIR_MER_RAB_FOT_635_91.png,LK_CIR_MER_RAB_FOT,635,91,0,0,3.572798096866454,
Image_0_LK_CIR_MER_RAB_FOT_636_191.png,LK_CIR_MER_RAB_FOT,636,191,0,0,3.7542625299651746,
Image_0_LK_CIR_MER_RAB_FOT_636_291.png,LK_CIR_MER_RAB_FOT,636,291,0,0,3.62856859601131,
Image_0_LK_CIR_MER_RAB_FOT_636_591.png,LK_CIR_MER_RAB_FOT,636,591,0,0,4.347375414056077,
Image_23_LK_CIR_MER_RAB_FOT_637_341.png,LK_CIR_MER_RAB_FOT,637,341,23,1,nan,
Image_23_LK_CIR_MER_RAB_FOT_637_366.png,LK_CIR_MER_RAB_FOT,637,366,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_637_376.png,LK_CIR_MER_RAB_FOT,637,376,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_637_396.png,LK_CIR_MER_RAB_FOT,637,396,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_637_446.png,LK_CIR_MER_RAB_FOT,637,446,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_637_451.png,LK_CIR_MER_RAB_FOT,637,451,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_639_166.png,LK_CIR_MER_RAB_FOT,639,166,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_639_176.png,LK_CIR_MER_RAB_FOT,639,176,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_639_181.png,LK_CIR_MER_RAB_FOT,639,181,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_639_211.png,LK_CIR_MER_RAB_FOT,639,211,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_639_256.png,LK_CIR_MER_RAB_FOT,639,256,23,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_640_1006.png,LK_CIR_MER_RAB_FOT,640,1006,0,1,1.2661651435343906,
Image_23_LK_CIR_MER_RAB_FOT_641_241.png,LK_CIR_MER_RAB_FOT,641,241,23,1,nan,
Image_23_LK_CIR_MER_RAB_FOT_641_261.png,LK_CIR_MER_RAB_FOT,641,261,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_641_341.png,LK_CIR_MER_RAB_FOT,641,341,23,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_642_191.png,LK_CIR_MER_RAB_FOT,642,191,0,0,1.0572215864401562,
Image_23_LK_CIR_MER_RAB_FOT_643_181.png,LK_CIR_MER_RAB_FOT,643,181,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_643_211.png,LK_CIR_MER_RAB_FOT,643,211,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_643_256.png,LK_CIR_MER_RAB_FOT,643,256,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_643_276.png,LK_CIR_MER_RAB_FOT,643,276,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_643_311.png,LK_CIR_MER_RAB_FOT,643,311,23,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_644_1476.png,LK_CIR_MER_RAB_FOT,644,1476,0,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_644_1576.png,LK_CIR_MER_RAB_FOT,644,1576,0,1,nan,
Image_0_LK_CIR_MER_RAB_FOT_644_576.png,LK_CIR_MER_RAB_FOT,644,576,0,1,0.04125920680588102,
Image_0_LK_CIR_MER_RAB_FOT_644_876.png,LK_CIR_MER_RAB_FOT,644,876,0,0,2.6547135905099157,
Image_0_LK_CIR_MER_RAB_FOT_646_91.png,LK_CIR_MER_RAB_FOT,646,91,0,0,3.5932496183587257,
Image_0_LK_CIR_MER_RAB_FOT_647_391.png,LK_CIR_MER_RAB_FOT,647,391,0,0,3.4112202442872768,
Image_0_LK_CIR_MER_RAB_FOT_648_291.png,LK_CIR_MER_RAB_FOT,648,291,0,0,3.2478341723287434,
Image_0_LK_CIR_MER_RAB_FOT_649_91.png,LK_CIR_MER_RAB_FOT,649,91,0,0,6.536617328168974,
Image_13_LK_CIR_MER_RAB_FOT_650_396.png,LK_CIR_MER_RAB_FOT,650,396,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_650_411.png,LK_CIR_MER_RAB_FOT,650,411,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_650_456.png,LK_CIR_MER_RAB_FOT,650,456,13,1,nan,
Image_13_LK_CIR_MER_RAB_FOT_650_491.png,LK_CIR_MER_RAB_FOT,650,491,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_650_511.png,LK_CIR_MER_RAB_FOT,650,511,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_650_541.png,LK_CIR_MER_RAB_FOT,650,541,13,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_651_161.png,LK_CIR_MER_RAB_FOT,651,161,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_651_196.png,LK_CIR_MER_RAB_FOT,651,196,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_651_211.png,LK_CIR_MER_RAB_FOT,651,211,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_651_226.png,LK_CIR_MER_RAB_FOT,651,226,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_651_271.png,LK_CIR_MER_RAB_FOT,651,271,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_651_286.png,LK_CIR_MER_RAB_FOT,651,286,53,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_652_91.png,LK_CIR_MER_RAB_FOT,652,91,0,0,4.947656985223517,
Image_0_LK_CIR_MER_RAB_FOT_653_191.png,LK_CIR_MER_RAB_FOT,653,191,0,0,3.3314653860297243,
Image_0_LK_CIR_MER_RAB_FOT_654_91.png,LK_CIR_MER_RAB_FOT,654,91,0,0,4.843083910576135,
Image_0_LK_CIR_MER_RAB_FOT_655_291.png,LK_CIR_MER_RAB_FOT,655,291,0,0,3.447037648067356,
Image_0_LK_CIR_MER_RAB_FOT_656_756.png,LK_CIR_MER_RAB_FOT,656,756,0,0,3.1538868143808845,
Image_0_LK_CIR_MER_RAB_FOT_658_291.png,LK_CIR_MER_RAB_FOT,658,291,0,0,2.925984335591052,
Image_0_LK_CIR_MER_RAB_FOT_659_126.png,LK_CIR_MER_RAB_FOT,659,126,0,0,0.34710681465977267,
Image_0_LK_CIR_MER_RAB_FOT_659_1926.png,LK_CIR_MER_RAB_FOT,659,1926,0,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_661_291.png,LK_CIR_MER_RAB_FOT,661,291,0,0,1.6260607772375246,
Image_23_LK_CIR_MER_RAB_FOT_664_121.png,LK_CIR_MER_RAB_FOT,664,121,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_664_201.png,LK_CIR_MER_RAB_FOT,664,201,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_664_221.png,LK_CIR_MER_RAB_FOT,664,221,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_664_236.png,LK_CIR_MER_RAB_FOT,664,236,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_664_241.png,LK_CIR_MER_RAB_FOT,664,241,23,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_665_106.png,LK_CIR_MER_RAB_FOT,665,106,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_665_116.png,LK_CIR_MER_RAB_FOT,665,116,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_665_131.png,LK_CIR_MER_RAB_FOT,665,131,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_665_146.png,LK_CIR_MER_RAB_FOT,665,146,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_665_186.png,LK_CIR_MER_RAB_FOT,665,186,53,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_666_291.png,LK_CIR_MER_RAB_FOT,666,291,0,0,0.21581722867411202,
Image_0_LK_CIR_MER_RAB_FOT_666_791.png,LK_CIR_MER_RAB_FOT,666,791,0,0,0.5208815514766557,
Image_0_LK_CIR_MER_RAB_FOT_667_436.png,LK_CIR_MER_RAB_FOT,667,436,0,1,1.4493429421520698,
Image_0_LK_CIR_MER_RAB_FOT_667_636.png,LK_CIR_MER_RAB_FOT,667,636,0,1,1.248871344088231,
Image_0_LK_CIR_MER_RAB_FOT_668_126.png,LK_CIR_MER_RAB_FOT,668,126,0,0,3.225781528645345,
Image_0_LK_CIR_MER_RAB_FOT_668_226.png,LK_CIR_MER_RAB_FOT,668,226,0,0,3.3821888338280965,
Image_0_LK_CIR_MER_RAB_FOT_669_491.png,LK_CIR_MER_RAB_FOT,669,491,0,0,2.277760575879415,
Image_0_LK_CIR_MER_RAB_FOT_669_591.png,LK_CIR_MER_RAB_FOT,669,591,0,0,0.25965369484146805,
Image_0_LK_CIR_MER_RAB_FOT_669_691.png,LK_CIR_MER_RAB_FOT,669,691,0,0,0.004823335925548511,
Image_0_LK_CIR_MER_RAB_FOT_669_91.png,LK_CIR_MER_RAB_FOT,669,91,0,0,0.10975289555355294,
Image_11_LK_CIR_MER_RAB_FOT_670_1006.png,LK_CIR_MER_RAB_FOT,670,1006,11,0,nan,
Image_11_LK_CIR_MER_RAB_FOT_670_1026.png,LK_CIR_MER_RAB_FOT,670,1026,11,0,nan,
Image_11_LK_CIR_MER_RAB_FOT_670_1056.png,LK_CIR_MER_RAB_FOT,670,1056,11,0,nan,
Image_11_LK_CIR_MER_RAB_FOT_670_1076.png,LK_CIR_MER_RAB_FOT,670,1076,11,0,nan,
Image_11_LK_CIR_MER_RAB_FOT_670_1091.png,LK_CIR_MER_RAB_FOT,670,1091,11,0,nan,
Image_11_LK_CIR_MER_RAB_FOT_670_956.png,LK_CIR_MER_RAB_FOT,670,956,11,0,2.02424387258299,
Image_11_LK_CIR_MER_RAB_FOT_670_981.png,LK_CIR_MER_RAB_FOT,670,981,11,0,1.3265983854767471,
Image_11_LK_CIR_MER_RAB_FOT_670_986.png,LK_CIR_MER_RAB_FOT,670,986,11,0,1.2519496712380715,
Image_11_LK_CIR_MER_RAB_FOT_670_996.png,LK_CIR_MER_RAB_FOT,670,996,11,0,1.1263574473727136,
Image_0_LK_CIR_MER_RAB_FOT_672_391.png,LK_CIR_MER_RAB_FOT,672,391,0,0,1.1547161425918695,
Image_0_LK_CIR_MER_RAB_FOT_672_91.png,LK_CIR_MER_RAB_FOT,672,91,0,0,0.7728962694312198,
Image_53_LK_CIR_MER_RAB_FOT_674_221.png,LK_CIR_MER_RAB_FOT,674,221,53,1,nan,
Image_53_LK_CIR_MER_RAB_FOT_674_226.png,LK_CIR_MER_RAB_FOT,674,226,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_674_246.png,LK_CIR_MER_RAB_FOT,674,246,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_674_281.png,LK_CIR_MER_RAB_FOT,674,281,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_674_286.png,LK_CIR_MER_RAB_FOT,674,286,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_674_341.png,LK_CIR_MER_RAB_FOT,674,341,53,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_676_741.png,LK_CIR_MER_RAB_FOT,676,741,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_676_746.png,LK_CIR_MER_RAB_FOT,676,746,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_676_751.png,LK_CIR_MER_RAB_FOT,676,751,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_676_786.png,LK_CIR_MER_RAB_FOT,676,786,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_676_791.png,LK_CIR_MER_RAB_FOT,676,791,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_676_806.png,LK_CIR_MER_RAB_FOT,676,806,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_676_826.png,LK_CIR_MER_RAB_FOT,676,826,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_676_846.png,LK_CIR_MER_RAB_FOT,676,846,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_676_851.png,LK_CIR_MER_RAB_FOT,676,851,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_676_866.png,LK_CIR_MER_RAB_FOT,676,866,43,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_677_1011.png,LK_CIR_MER_RAB_FOT,677,1011,0,0,0.6176410875949321,
Image_0_LK_CIR_MER_RAB_FOT_677_1311.png,LK_CIR_MER_RAB_FOT,677,1311,0,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_677_311.png,LK_CIR_MER_RAB_FOT,677,311,0,0,0.01444302363321004,
Image_0_LK_CIR_MER_RAB_FOT_677_811.png,LK_CIR_MER_RAB_FOT,677,811,0,0,2.410837927160527,
Image_43_LK_CIR_MER_RAB_FOT_678_316.png,LK_CIR_MER_RAB_FOT,678,316,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_678_321.png,LK_CIR_MER_RAB_FOT,678,321,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_678_341.png,LK_CIR_MER_RAB_FOT,678,341,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_678_351.png,LK_CIR_MER_RAB_FOT,678,351,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_678_361.png,LK_CIR_MER_RAB_FOT,678,361,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_678_386.png,LK_CIR_MER_RAB_FOT,678,386,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_678_401.png,LK_CIR_MER_RAB_FOT,678,401,43,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_679_191.png,LK_CIR_MER_RAB_FOT,679,191,0,0,1.4731911086662486,
Image_0_LK_CIR_MER_RAB_FOT_679_291.png,LK_CIR_MER_RAB_FOT,679,291,0,0,1.5073678463189564,
Image_0_LK_CIR_MER_RAB_FOT_680_91.png,LK_CIR_MER_RAB_FOT,680,91,0,0,5.623838124920038,
Image_0_LK_CIR_MER_RAB_FOT_686_191.png,LK_CIR_MER_RAB_FOT,686,191,0,0,3.13493680417971,
Image_0_LK_CIR_MER_RAB_FOT_686_91.png,LK_CIR_MER_RAB_FOT,686,91,0,0,2.8469149575774986,
Image_0_LK_CIR_MER_RAB_FOT_687_391.png,LK_CIR_MER_RAB_FOT,687,391,0,0,1.5306281636470012,
Image_0_LK_CIR_MER_RAB_FOT_687_591.png,LK_CIR_MER_RAB_FOT,687,591,0,0,1.6685446510367545,
Image_0_LK_CIR_MER_RAB_FOT_689_91.png,LK_CIR_MER_RAB_FOT,689,91,0,0,5.615101848712909,
Image_23_LK_CIR_MER_RAB_FOT_691_306.png,LK_CIR_MER_RAB_FOT,691,306,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_691_321.png,LK_CIR_MER_RAB_FOT,691,321,23,1,nan,
Image_23_LK_CIR_MER_RAB_FOT_691_336.png,LK_CIR_MER_RAB_FOT,691,336,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_691_346.png,LK_CIR_MER_RAB_FOT,691,346,23,0,nan,
Image_23_LK_CIR_MER_RAB_FOT_691_371.png,LK_CIR_MER_RAB_FOT,691,371,23,1,nan,
Image_23_LK_CIR_MER_RAB_FOT_691_446.png,LK_CIR_MER_RAB_FOT,691,446,23,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_692_191.png,LK_CIR_MER_RAB_FOT,692,191,0,0,3.581376445190761,
Image_13_LK_CIR_MER_RAB_FOT_693_386.png,LK_CIR_MER_RAB_FOT,693,386,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_693_401.png,LK_CIR_MER_RAB_FOT,693,401,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_693_446.png,LK_CIR_MER_RAB_FOT,693,446,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_693_476.png,LK_CIR_MER_RAB_FOT,693,476,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_693_496.png,LK_CIR_MER_RAB_FOT,693,496,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_694_176.png,LK_CIR_MER_RAB_FOT,694,176,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_694_196.png,LK_CIR_MER_RAB_FOT,694,196,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_694_201.png,LK_CIR_MER_RAB_FOT,694,201,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_694_211.png,LK_CIR_MER_RAB_FOT,694,211,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_694_241.png,LK_CIR_MER_RAB_FOT,694,241,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_694_251.png,LK_CIR_MER_RAB_FOT,694,251,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_694_276.png,LK_CIR_MER_RAB_FOT,694,276,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_694_301.png,LK_CIR_MER_RAB_FOT,694,301,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_694_321.png,LK_CIR_MER_RAB_FOT,694,321,13,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_695_91.png,LK_CIR_MER_RAB_FOT,695,91,0,0,1.569951727799023,
Image_0_LK_CIR_MER_RAB_FOT_697_391.png,LK_CIR_MER_RAB_FOT,697,391,0,0,1.481671534089856,
Image_0_LK_CIR_MER_RAB_FOT_697_591.png,LK_CIR_MER_RAB_FOT,697,591,0,0,2.271313698778595,
Image_0_LK_CIR_MER_RAB_FOT_697_91.png,LK_CIR_MER_RAB_FOT,697,91,0,0,1.047480595545105,
Image_0_LK_CIR_MER_RAB_FOT_699_591.png,LK_CIR_MER_RAB_FOT,699,591,0,0,0.4318539871999616,
Image_0_LK_CIR_MER_RAB_FOT_699_691.png,LK_CIR_MER_RAB_FOT,699,691,0,0,0.01179886552254339,
Image_0_LK_CIR_MER_RAB_FOT_700_291.png,LK_CIR_MER_RAB_FOT,700,291,0,0,2.1399362909765545,
Image_0_LK_CIR_MER_RAB_FOT_700_391.png,LK_CIR_MER_RAB_FOT,700,391,0,0,2.2353730060715065,
Image_0_LK_CIR_MER_RAB_FOT_704_491.png,LK_CIR_MER_RAB_FOT,704,491,0,0,3.4249928094422035,
Image_43_LK_CIR_MER_RAB_FOT_705_236.png,LK_CIR_MER_RAB_FOT,705,236,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_705_271.png,LK_CIR_MER_RAB_FOT,705,271,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_705_291.png,LK_CIR_MER_RAB_FOT,705,291,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_705_306.png,LK_CIR_MER_RAB_FOT,705,306,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_705_311.png,LK_CIR_MER_RAB_FOT,705,311,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_705_361.png,LK_CIR_MER_RAB_FOT,705,361,43,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_706_391.png,LK_CIR_MER_RAB_FOT,706,391,0,0,3.3724613405383552,
Image_0_LK_CIR_MER_RAB_FOT_706_591.png,LK_CIR_MER_RAB_FOT,706,591,0,0,3.9801549155723506,
Image_13_LK_CIR_MER_RAB_FOT_707_186.png,LK_CIR_MER_RAB_FOT,707,186,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_707_261.png,LK_CIR_MER_RAB_FOT,707,261,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_707_266.png,LK_CIR_MER_RAB_FOT,707,266,13,0,nan,
Image_13_LK_CIR_MER_RAB_FOT_707_281.png,LK_CIR_MER_RAB_FOT,707,281,13,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_709_301.png,LK_CIR_MER_RAB_FOT,709,301,53,1,nan,
Image_53_LK_CIR_MER_RAB_FOT_709_316.png,LK_CIR_MER_RAB_FOT,709,316,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_709_326.png,LK_CIR_MER_RAB_FOT,709,326,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_709_341.png,LK_CIR_MER_RAB_FOT,709,341,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_709_361.png,LK_CIR_MER_RAB_FOT,709,361,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_709_376.png,LK_CIR_MER_RAB_FOT,709,376,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_709_401.png,LK_CIR_MER_RAB_FOT,709,401,53,0,nan,
Image_53_LK_CIR_MER_RAB_FOT_709_426.png,LK_CIR_MER_RAB_FOT,709,426,53,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_711_1891.png,LK_CIR_MER_RAB_FOT,711,1891,0,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_712_346.png,LK_CIR_MER_RAB_FOT,712,346,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_712_356.png,LK_CIR_MER_RAB_FOT,712,356,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_712_371.png,LK_CIR_MER_RAB_FOT,712,371,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_712_396.png,LK_CIR_MER_RAB_FOT,712,396,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_712_401.png,LK_CIR_MER_RAB_FOT,712,401,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_712_426.png,LK_CIR_MER_RAB_FOT,712,426,43,0,nan,
Image_0_LK_CIR_MER_RAB_FOT_714_291.png,LK_CIR_MER_RAB_FOT,714,291,0,0,0.4592418213868017,
Image_0_LK_CIR_MER_RAB_FOT_714_391.png,LK_CIR_MER_RAB_FOT,714,391,0,0,1.8661434977354656,
Image_0_LK_CIR_MER_RAB_FOT_714_791.png,LK_CIR_MER_RAB_FOT,714,791,0,0,0.5912906526996665,
Image_0_LK_CIR_MER_RAB_FOT_714_91.png,LK_CIR_MER_RAB_FOT,714,91,0,0,0.9046851650212049,
Image_43_LK_CIR_MER_RAB_FOT_717_346.png,LK_CIR_MER_RAB_FOT,717,346,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_717_366.png,LK_CIR_MER_RAB_FOT,717,366,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_717_371.png,LK_CIR_MER_RAB_FOT,717,371,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_717_381.png,LK_CIR_MER_RAB_FOT,717,381,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_717_386.png,LK_CIR_MER_RAB_FOT,717,386,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_717_391.png,LK_CIR_MER_RAB_FOT,717,391,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_717_401.png,LK_CIR_MER_RAB_FOT,717,401,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_717_411.png,LK_CIR_MER_RAB_FOT,717,411,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_717_456.png,LK_CIR_MER_RAB_FOT,717,456,43,0,nan,
Image_43_LK_CIR_MER_RAB_FOT_717_466.png,LK_CIR_MER_RAB_FOT,717,466,43,0,nan,
Image_12_LK_CIR_MER_RAB_FOT_719_201.png,LK_CIR_MER_RAB_FOT,719,201,12,0,nan,
Image_12_LK_CIR_MER_RAB_FOT_719_206.png,LK_CIR_MER_RAB_FOT,719,206,12,0,nan,
